name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam,Netherlands",2024-09-14,17.2,5.7,11.8,17.2,5.7,11.8,7.2,75.3,0.055,100,4.17,rain,0,0,26.8,17,270.6,1030.4,58.4,35.2,106.6,9.1,5,,2024-09-14T07:13:38,2024-09-14T19:56:59,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-15,18.7,8.9,13.9,18.7,7.8,13.6,10.3,79.5,0.018,100,4.17,rain,0,0,25,17,227.3,1027,57.9,28.1,96.5,8.2,4,,2024-09-15T07:15:17,2024-09-15T19:54:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-16,19,12.2,15.5,19,12.2,15.5,12.6,83.9,0.343,100,20.83,rain,0,0,32.9,21.1,357.5,1026,74.8,24.9,91.4,8,4,,2024-09-16T07:16:57,2024-09-16T19:52:15,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-17,19,12.5,16.3,19,12.5,16.3,13.3,82.7,0.105,100,4.17,rain,0,0,42.9,27.7,35.4,1029.6,85.7,31.8,131.6,11.2,6,,2024-09-17T07:18:37,2024-09-17T19:49:53,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,C0449,06240099999,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-18,21,14.3,17,21,14.3,17,14.4,85.4,0,0,0,,0,0,37.6,23.5,50.4,1028.3,56.1,15.7,144.6,12.5,6,,2024-09-18T07:20:16,2024-09-18T19:47:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-19,21,15.1,17.2,21,15.1,17.2,15.1,87.8,0.014,100,4.17,rain,0,0,31.9,22.3,52.7,1025.5,21.1,7.3,104.3,9,6,,2024-09-19T07:21:56,2024-09-19T19:45:08,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-20,22.4,15.1,17.8,22.4,15.1,17.8,13.4,77,0.009,100,4.17,rain,0,0,39.6,24.8,73.4,1022.2,11.6,20.4,149.9,13,6,,2024-09-20T07:23:36,2024-09-20T19:42:46,0.58,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
"Amsterdam,Netherlands",2024-09-21,23.2,12.7,17.5,23.2,12.7,17.5,13.4,77.8,0,0,0,,0,0,21.3,16.6,80.1,1019.9,2.2,24.8,157.3,13.5,6,,2024-09-21T07:25:16,2024-09-21T19:40:24,0.61,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-22,23.2,13.6,17.9,23.2,13.6,17.9,14.5,81.4,0.13,100,8.33,rain,0,0,23.2,17,97.5,1014.9,88,23.1,151.1,13.1,8,,2024-09-22T07:26:56,2024-09-22T19:38:02,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-23,20.6,14.8,17.4,20.6,14.8,17.4,14.4,83,0.369,100,20.83,rain,0,0,29.6,23.4,176.5,1006.8,50.4,12.6,77.8,6.5,6,,2024-09-23T07:28:36,2024-09-23T19:35:40,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D3248,06260099999,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-24,17.3,11.9,14.3,17.3,11.9,14.3,12.4,88.8,1.494,100,20.83,rain,0,0,32,23.4,209.8,1002,49.3,10.7,54.9,4.8,3,,2024-09-24T07:30:17,2024-09-24T19:33:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999"
"Amsterdam,Netherlands",2024-09-25,16.8,14.1,14.9,16.8,14.1,14.9,11.9,82,2.543,100,12.5,rain,0,0,37.1,18.9,199.1,1000.9,70.9,13.3,48.1,4.2,2,,2024-09-25T07:31:57,2024-09-25T19:30:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-26,18.1,14,15.9,18.1,14,15.9,13.7,87.4,12.356,100,50,rain,0,0,46.9,31.2,194.9,988.8,55.6,13.8,86.1,7.4,5,,2024-09-26T07:33:38,2024-09-26T19:28:34,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-27,15.1,11.4,12.8,15.1,11.4,12.8,10,83,25.278,100,54.17,rain,0,0,66.4,45.7,228.5,994.4,78.1,12.2,26.5,2.4,2,,2024-09-27T07:35:19,2024-09-27T19:26:13,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-09-28,14,8.3,10.8,14,7.1,10.4,6.9,77.1,10.955,100,41.67,rain,0,0,42.4,26.5,315.8,1018.2,37.8,14.9,101.3,8.9,5,,2024-09-28T07:37:00,2024-09-28T19:23:52,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,06330099999,EHLE,EHKD,06275099999,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-09-29,14.1,6.1,10.3,14.1,4.5,9.7,6.7,79.8,0.572,100,4.17,rain,0,0,28.6,22,151.7,1025.1,30.5,14.2,119.3,10.3,5,,2024-09-29T07:38:42,2024-09-29T19:21:31,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06356099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999"
"Amsterdam,Netherlands",2024-09-30,14.9,9,11.5,14.9,5.8,10.5,9.1,85.7,8.691,100,37.5,rain,0,0,48.2,30.1,135.9,1009.1,74.5,12.9,35.1,3.1,2,,2024-09-30T07:40:23,2024-09-30T19:19:10,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06356099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-10-01,14.2,12.1,13.4,14.2,12.1,13.4,12.4,93.9,13.099,100,37.5,rain,0,0,42.8,26.8,187.5,1003.6,81.2,10.1,21.2,1.9,1,,2024-10-01T07:42:05,2024-10-01T19:16:50,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-02,13.6,11,12.1,13.6,11,12.1,9.8,86.2,3.896,100,25,rain,0,0,39.6,26.2,49.6,1011.4,72.9,12.2,35.4,2.9,2,,2024-10-02T07:43:47,2024-10-02T19:14:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-03,15,5.8,10.5,15,3.9,9.7,6.6,77.9,0.022,100,8.33,rain,0,0,37.3,25.8,43.1,1020,14.5,16.8,121.7,10.6,6,,2024-10-03T07:45:29,2024-10-03T19:12:10,0.02,Rain,Clear conditions throughout the day with rain.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-04,15,4.5,9.3,15,4.5,9.2,6.3,83.5,0,0,0,,0,0,16.4,10.9,69.5,1021.7,9.7,12.8,110.1,9.7,5,,2024-10-04T07:47:12,2024-10-04T19:09:51,0.06,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-05,15.2,4.3,9.4,15.2,3.4,9.1,6.2,82.3,0.014,100,4.17,rain,0,0,22.2,13.3,114.8,1018.4,8,12.4,129.2,11.2,6,,2024-10-05T07:48:55,2024-10-05T19:07:32,0.09,Rain,Clear conditions throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-06,15.1,7.1,10.8,15.1,4.7,9.8,7.7,81.5,0,0,0,,0,0,36.4,27.8,125.5,1006.8,50.5,15.5,107.7,9.2,6,,2024-10-06T07:50:38,2024-10-06T19:05:14,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-07,18,12.8,15.2,18,12.8,15.2,12.2,82.8,0.202,100,12.5,rain,0,0,36.8,26.6,189.1,1000.1,62,14.6,101.9,8.9,4,,2024-10-07T07:52:21,2024-10-07T19:02:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-08,17.2,13.9,15.6,17.2,13.9,15.6,13.1,85.4,0.143,100,16.67,rain,0,0,35.3,25.7,180.7,996.6,60,15.2,69.5,5.8,3,,2024-10-08T07:54:05,2024-10-08T19:00:39,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-09,16.1,12.1,14.3,16.1,12.1,14.3,12.3,87.8,0.334,100,20.83,rain,0,0,39.7,26.7,168.1,989.2,55.4,15.7,41.5,3.7,2,,2024-10-09T07:55:49,2024-10-09T18:58:23,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-10,13.7,9.3,12,13.7,7.9,11.9,9,82.4,0.347,100,20.83,rain,0,0,44,26.3,323,997.3,59.3,12.6,63,5.3,3,,2024-10-10T07:57:33,2024-10-10T18:56:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-11,13,5.4,8.9,13,3.7,8.3,5.2,78.6,2.067,100,16.67,rain,0,0,26.2,16.2,227.6,1014.8,33.2,15.4,100.2,8.5,6,,2024-10-11T07:59:18,2024-10-11T18:53:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-12,12.1,4.1,8.7,12.1,3.3,7.8,6.7,87.6,0.104,100,4.17,rain,0,0,42,32.7,164.6,1010.4,51.7,13.3,49.4,4.2,3,,2024-10-12T08:01:02,2024-10-12T18:51:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-13,13.5,8.3,10.8,13.5,6,10.4,6.1,72.6,7.684,100,41.67,rain,0,0,55.6,38.6,282.2,1012.7,46.9,14.4,52.3,4.5,2,,2024-10-13T08:02:48,2024-10-13T18:49:23,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-14,12,5.2,8.5,12,4.2,7.8,6.3,86.4,0.116,100,8.33,rain,0,0,16.8,11.9,108.4,1017.9,40.3,12.6,44.6,3.7,3,,2024-10-14T08:04:33,2024-10-14T18:47:10,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-15,14,4.7,9.4,14,2.3,8.2,6.7,84,0,0,0,,0,0,34.8,22.5,100.7,1018.8,44,13.6,87.4,7.5,4,,2024-10-15T08:06:19,2024-10-15T18:44:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
"Amsterdam,Netherlands",2024-10-16,19.7,10.9,15,19.7,10.9,15,12,82.6,0,0,0,,0,0,40,26.2,125.9,1009.4,46.9,14.9,75.2,6.4,3,,2024-10-16T08:08:05,2024-10-16T18:42:46,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-17,18.6,14.4,16.4,18.6,14.4,16.4,14.4,88.2,0.25,100,25,rain,0,0,36.1,25.7,182.9,1009.4,67.9,15.1,25.5,2.3,2,,2024-10-17T08:09:51,2024-10-17T18:40:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-18,17.2,13.9,15.2,17.2,13.9,15.2,14.4,95.4,0.293,100,25,rain,0,0,16.2,11.1,359.3,1013.7,75.4,6.7,37.2,3.1,3,,2024-10-18T08:11:38,2024-10-18T18:38:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-19,15.9,13.9,14.7,15.9,13.9,14.7,12.9,89.5,0.986,100,16.67,rain,0,0,31.6,22,187.3,1013.5,76.3,11.4,36.3,3.1,2,,2024-10-19T08:13:25,2024-10-19T18:36:17,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-20,17.2,13.4,15.3,17.2,13.4,15.3,13,86.5,0.808,100,20.83,rain,0,0,51.2,35.3,185.3,1015,82.7,14.1,37,3.2,2,,2024-10-20T08:15:13,2024-10-20T18:34:09,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-21,15.6,11.3,14.2,15.6,11.3,14.2,12.4,88.8,0.973,100,25,rain,0,0,44,26.3,218,1020.2,59.6,11.1,17.9,1.4,1,,2024-10-21T08:17:00,2024-10-21T18:32:02,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-22,15.9,9.1,12.4,15.9,7.3,12.3,10,86.1,6.662,100,25,rain,0,0,36.4,24.7,224.6,1026.7,38.6,12.1,62,5.4,3,,2024-10-22T08:18:48,2024-10-22T18:29:57,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-23,14.6,9.3,11.3,14.6,8.1,11.2,10.8,96.4,0,0,0,,0,0,20.9,12.1,157.3,1032.8,53.6,4.9,29.5,2.6,1,,2024-10-23T08:20:36,2024-10-23T18:27:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-24,13.9,7,10.4,13.9,5.2,9.6,8.9,90.7,0.128,100,4.17,rain,0,0,31.2,17.4,121.1,1024.7,22,7.9,70.8,6.2,4,,2024-10-24T08:22:25,2024-10-24T18:25:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,06356099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-25,18.7,10.3,13.7,18.7,10.3,13.7,12.1,90.5,0.009,100,4.17,rain,0,0,22,14.7,145.3,1016.8,38.7,10,84.1,7.3,4,,2024-10-25T08:24:13,2024-10-25T18:23:47,0.76,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-26,19.7,10.4,14.4,19.7,10.4,14.4,13,91.8,0,0,0,,0,0,19.6,14.2,129.5,1016,31.1,8,81,7.1,4,,2024-10-26T08:26:02,2024-10-26T18:21:46,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-10-27,15.9,10.1,13.4,15.9,10.1,13.4,11.2,86.8,0.071,100,12.5,rain,0,0,27.2,19,257.2,1019.5,57.5,11.4,78.8,7,5,,2024-10-27T07:27:51,2024-10-27T17:19:46,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-28,15.5,9.9,12.7,15.5,8.3,12.5,11.5,92.9,1.034,100,33.33,rain,0,0,38.4,28.3,212.4,1021.8,65.2,9.2,29,2.5,2,,2024-10-28T07:29:41,2024-10-28T17:17:48,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-29,15.1,13.1,13.9,15.1,13.1,13.9,13.3,96,3.475,100,58.33,rain,0,0,29.2,19,218.6,1023.2,90,7.5,27,2.3,1,,2024-10-29T07:31:30,2024-10-29T17:15:51,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-30,14.8,10.6,12.9,14.8,10.6,12.9,11.9,93.9,1.222,100,29.17,rain,0,0,11.9,8.3,298.8,1027.5,91.5,11.3,21.8,1.7,1,,2024-10-30T07:33:20,2024-10-30T17:13:56,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-10-31,14.2,9.7,12.6,14.2,8.4,12.6,10.6,87.6,0.077,100,8.33,rain,0,0,21.6,16.2,230.2,1027,83.4,10.8,30.2,2.6,2,,2024-10-31T07:35:10,2024-10-31T17:12:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-01,12.8,11.2,12,12.8,11.2,12,10.5,90.6,0,0,0,,0,0,29.6,19.8,225,1023.7,91.8,6.7,11.7,0.9,1,,2024-11-01T07:36:59,2024-11-01T17:10:10,0,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-02,12.1,5.7,10.2,12.1,3.9,9.7,7.4,83.7,0.207,100,25,rain,0,0,23.6,16.7,58.8,1030.7,50.9,12,60.4,5.3,3,,2024-11-02T07:38:49,2024-11-02T17:08:19,0.03,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-03,12.5,2.9,6.6,12.5,1,5.4,4.9,89.5,0,0,0,,0,0,14.8,10.1,76.5,1030.1,4.9,10.9,76.5,6.6,3,,2024-11-03T07:40:39,2024-11-03T17:06:30,0.07,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-04,12.6,3.4,7.5,12.6,1,5.9,6,90.6,0.014,100,4.17,rain,0,0,26,19.7,81.3,1027.2,31.3,10.2,71.5,6.2,3,,2024-11-04T07:42:29,2024-11-04T17:04:43,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
"Amsterdam,Netherlands",2024-11-05,11.6,4,7.1,11.6,1.4,5.8,5.6,90.9,0.062,100,4.17,rain,0,0,22.8,13.1,131.9,1023.6,23,8.2,58.7,5.1,3,,2024-11-05T07:44:19,2024-11-05T17:02:57,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-06,11.1,7.2,9,11.1,5.7,8.4,8,93.7,0,0,0,,0,0,11.5,8.8,161.3,1029.9,92.8,4.2,22.6,1.8,1,,2024-11-06T07:46:09,2024-11-06T17:01:13,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-07,9.1,4.1,7,8.6,0.5,5,6,93.4,0,0,0,,0,0,23.6,16.3,105.2,1032.6,95.8,4.1,15.5,1.3,1,,2024-11-07T07:47:58,2024-11-07T16:59:31,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-08,5,4.1,4.6,3.2,0.3,1.5,3.5,93,0,0,0,,0,0,25.9,17.8,107.5,1028.1,93.4,6.2,8.8,0.8,0,,2024-11-08T07:49:48,2024-11-08T16:57:51,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-09,7.9,5.1,6.3,6.9,3.1,5,5.2,92.8,0.22,100,25,rain,0,0,17.2,12,131.9,1024.9,93.3,5.6,9.8,0.8,1,,2024-11-09T07:51:37,2024-11-09T16:56:13,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-10,10.1,7.9,8.9,10.1,6.1,7.8,8.2,95.2,0.404,100,8.33,rain,0,0,17,11.9,181.3,1026.8,89,5.9,6.4,0.6,0,,2024-11-10T07:53:26,2024-11-10T16:54:37,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-11,11.8,9.1,10.5,11.8,7.4,10.1,8.2,85.8,2.623,100,29.17,rain,0,0,42.4,29.4,323.1,1028.5,52.6,10.3,39.2,3.4,2,,2024-11-11T07:55:14,2024-11-11T16:53:03,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-12,10.3,7.2,8.9,10.3,5.5,7,6.6,85.9,2.552,100,8.33,rain,0,0,39.2,24.4,36,1032.6,58.8,12.5,50.7,4.4,3,,2024-11-12T07:57:02,2024-11-12T16:51:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-13,12,5,9,12,5,9,7.6,90.8,0,0,0,,0,0,20.4,14,315.3,1032.1,55.6,10.3,22.3,2,2,,2024-11-13T07:58:50,2024-11-13T16:50:02,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,EHRD,06348099999,06249099999,C0449,06240099999,EHLE,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2024-11-14,11.3,7.9,10.1,11.3,7.3,9.9,8.5,90.2,0.642,100,25,rain,0,0,26.7,14.7,329.1,1028.3,90,11.5,25.6,2.3,2,,2024-11-14T08:00:37,2024-11-14T16:48:34,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-15,10.9,7.1,9.3,10.9,6.4,8.6,8.2,92.9,0.271,100,12.5,rain,0,0,23.9,18.2,214.5,1026.2,91.2,9.2,15.1,1.4,1,,2024-11-15T08:02:23,2024-11-15T16:47:09,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
"Amsterdam,Netherlands",2024-11-16,10.1,8.5,9.5,10.1,5.9,7.3,7.7,88.7,0.795,100,29.17,rain,0,0,37.2,25.7,219.7,1016.5,91.5,9.4,14.3,1.3,1,,2024-11-16T08:04:09,2024-11-16T16:45:46,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06235099999,06257099999,06344099999"
